2026-07-07 11:15:06 info: Congratulations, your extension "Embold" is now active!
2026-07-07 11:15:06 info: ************* init ****************
2026-07-07 11:15:06 info: tempDirectory : c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 11:15:13 error: SQLITE_ERROR: no such table: issues
2026-07-07 11:15:14 info: Extraction complete for source: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\resources\embold-scanner-archive.zip, destination: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 11:15:14 info: Extension installed on machine OS : win32
2026-07-07 11:15:14 info: Loading issues from local database on startup (checkbox unchecked)
2026-07-07 11:15:14 info: Using emboldDBDir: c:\Users\USER\Documents\GitHub\ai-survey-builder\.embold
2026-07-07 11:15:14 info: NO_PROXY set from VS Code http.noProxy: 
2026-07-07 11:15:14 info: NODE_TLS_REJECT_UNAUTHORIZED not set (SSL verification enabled)
2026-07-07 11:15:14 info: Using system certificates for SSL verification
2026-07-07 11:15:15 info: [STARTUP] Processing 0 total issues from database
2026-07-07 11:15:15 info: [STARTUP] Issues sorted by file path
2026-07-07 11:15:15 info: [STARTUP] Complete - Processed: 0, Skipped: 0
2026-07-07 11:15:15 info: Fetched the issues from DB
2026-07-07 11:15:15 info: Java version installed on machine : 
openjdk version "17.0.14" 2025-01-21 LTS
OpenJDK Runtime Environment Microsoft-10800295 (build 17.0.14+7-LTS)
OpenJDK 64-Bit Server VM Microsoft-10800295 (build 17.0.14+7-LTS, mixed mode, sharing)

2026-07-07 16:42:10 info: Row(s) deleted
2026-07-07 16:42:10 info: Row(s) deleted
2026-07-07 16:42:10 info: Row(s) deleted
2026-07-07 16:42:10 info: Row(s) deleted
2026-07-07 16:42:10 info: Row(s) deleted
2026-07-07 16:42:39 info: Row(s) deleted
2026-07-07 16:44:57 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:45:21 info: Row(s) deleted
2026-07-07 16:47:58 info: Row(s) deleted
2026-07-07 16:51:00 info: Row(s) deleted
2026-07-07 17:00:04 info: Row(s) deleted
2026-07-07 17:03:05 info: Row(s) deleted
2026-07-07 17:06:06 info: Row(s) deleted
2026-07-07 17:12:30 info: Row(s) deleted
2026-07-07 17:12:30 info: Row(s) deleted
2026-07-07 17:12:30 info: Row(s) deleted
2026-07-07 17:12:30 info: Row(s) deleted
2026-07-07 17:13:19 info: Row(s) deleted
2026-07-07 17:13:21 info: Row(s) deleted
2026-07-07 17:15:10 info: Row(s) deleted
2026-07-07 17:16:10 info: Row(s) deleted
2026-07-07 17:16:15 info: Row(s) deleted
2026-07-07 17:17:03 info: Row(s) deleted
2026-07-07 17:17:09 info: Row(s) deleted
2026-07-07 17:17:15 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:29 info: Row(s) deleted
2026-07-07 17:17:47 info: Row(s) deleted
2026-07-07 17:17:47 info: Row(s) deleted
2026-07-07 17:17:47 info: Row(s) deleted
2026-07-07 17:17:47 info: Row(s) deleted
2026-07-07 17:17:47 info: Row(s) deleted
2026-07-07 17:17:47 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:48 info: Row(s) deleted
2026-07-07 17:17:58 info: Row(s) deleted
2026-07-07 17:17:58 info: Row(s) deleted
2026-07-07 17:17:58 info: Row(s) deleted
2026-07-07 17:17:58 info: Row(s) deleted
2026-07-07 17:17:58 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:18:55 info: Row(s) deleted
2026-07-07 17:19:53 info: Row(s) deleted
2026-07-07 17:20:37 info: Row(s) deleted
2026-07-07 17:20:37 info: Row(s) deleted
2026-07-07 17:20:37 info: Row(s) deleted
2026-07-07 17:20:37 info: Row(s) deleted
2026-07-07 17:20:37 info: Row(s) deleted
2026-07-07 17:20:37 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:20:38 info: Row(s) deleted
2026-07-07 17:21:44 info: Row(s) deleted
2026-07-07 17:21:44 info: Row(s) deleted
2026-07-07 17:21:44 info: Row(s) deleted
2026-07-07 17:21:44 info: Row(s) deleted
2026-07-07 17:21:44 info: Row(s) deleted
2026-07-07 17:22:30 info: Row(s) deleted
2026-07-07 17:22:42 info: Row(s) deleted
2026-07-07 17:23:03 info: Row(s) deleted
2026-07-07 17:23:04 info: Row(s) deleted
2026-07-07 17:23:08 info: Row(s) deleted
2026-07-07 17:23:11 info: Row(s) deleted
